frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,label
29,0.4815893470790378,0.523524820804596,0.36190345883369446,-0.4197874963283539,0.9999898672103882,0.5308469533920288,0.3545605540275574,-0.3955085277557373,0.9999661445617676,0.5359097123146057,0.3544970750808716,-0.39552998542785645,0.9999651312828064,0.5398901104927063,0.3544888198375702,-0.39550212025642395,0.999961793422699,0.5165419578552246,0.3548523783683777,-0.39695972204208374,0.9999664425849915,0.5123957395553589,0.3551066815853119,-0.39701563119888306,0.999966025352478,0.5078142881393433,0.3554914891719818,-0.39707547426223755,0.99996417760849,0.5443882942199707,0.3571486175060272,-0.23895089328289032,0.999906599521637,0.5042175054550171,0.3586636185646057,-0.24785616993904114,0.9999160170555115,0.5337460041046143,0.3690497577190399,-0.3604732155799866,0.9999833106994629,0.5156669020652771,0.36940595507621765,-0.3631590008735657,0.9999837279319763,0.5903271436691284,0.40458834171295166,-0.1238802894949913,0.9999434947967529,0.4685993194580078,0.40441328287124634,-0.1454705148935318,0.9999452233314514,0.6078084111213684,0.46001699566841125,-0.06511889398097992,0.9870595335960388,0.4535093307495117,0.45852166414260864,-0.10309409350156784,0.9883366227149963,0.5962215662002563,0.5069277286529541,-0.2223517745733261,0.9778974652290344,0.4470696747303009,0.5074747800827026,-0.24834080040454865,0.9668471217155457,0.5924661159515381,0.5215892791748047,-0.2667129635810852,0.9516237378120422,0.44281089305877686,0.5217525959014893,-0.2954270839691162,0.9372037649154663,0.5838735699653625,0.5194829702377319,-0.3130172789096832,0.9540652632713318,0.4498274624347687,0.5213718414306641,-0.3315490186214447,0.9390692710876465,0.5824261903762817,0.5150042772293091,-0.24260923266410828,0.9411110877990723,0.4532245993614197,0.5164739489555359,-0.26444846391677856,0.9234226942062378,0.5573744773864746,0.5049864053726196,0.012820782139897346,0.9992296695709229,0.4936041235923767,0.5045291185379028,-0.01285574585199356,0.9995506405830383,0.5467147827148438,0.5777284502983093,0.01171356812119484,0.9639773964881897,0.49690762162208557,0.5816229581832886,-0.0689709410071373,0.9790974855422974,0.528076708316803,0.6406211256980896,0.30472320318222046,0.9482839107513428,0.49530506134033203,0.6590531468391418,0.1019069105386734,0.9756121039390564,0.5224776268005371,0.6481896638870239,0.3255477845668793,0.8052244186401367,0.4977447986602783,0.671676754951477,0.10766519606113434,0.7560887932777405,0.5371177196502686,0.6645157337188721,0.17938219010829926,0.9460381865501404,0.4967675805091858,0.6829066872596741,-0.07866303622722626,0.9583343863487244,caminarFrente
30,0.4981958762886598,0.5235310196876526,0.3621475100517273,-0.4192860424518585,0.9999904036521912,0.5307512283325195,0.35478681325912476,-0.3947378993034363,0.9999679327011108,0.5357541441917419,0.35471728444099426,-0.39476272463798523,0.9999668598175049,0.5397759675979614,0.3547095060348511,-0.39473479986190796,0.9999637007713318,0.5165287852287292,0.35508570075035095,-0.39641818404197693,0.9999683499336243,0.5123670697212219,0.35537704825401306,-0.3964731991291046,0.9999678134918213,0.5077739953994751,0.35578474402427673,-0.3965364098548889,0.9999662041664124,0.5441060662269592,0.3573349118232727,-0.2376805692911148,0.999911904335022,0.5040996670722961,0.35891783237457275,-0.24760879576206207,0.9999200701713562,0.5337374210357666,0.36923953890800476,-0.3598282039165497,0.9999843239784241,0.5156764388084412,0.36961525678634644,-0.3628345727920532,0.9999848008155823,0.5901905298233032,0.4047732353210449,-0.12347548454999924,0.9999445080757141,0.4680156111717224,0.404960036277771,-0.14514704048633575,0.9999464154243469,0.6077850461006165,0.4603465497493744,-0.06471257656812668,0.987436056137085,0.45314642786979675,0.45940282940864563,-0.10271146893501282,0.9883933663368225,0.5961180925369263,0.5076684355735779,-0.2213292270898819,0.9789092540740967,0.4463527798652649,0.5083065629005432,-0.24707141518592834,0.9678757786750793,0.5924745202064514,0.5221561193466187,-0.2654125988483429,0.9536662101745605,0.442620187997818,0.5226398706436157,-0.2938676178455353,0.9388989806175232,0.5839216113090515,0.5200926065444946,-0.31191202998161316,0.9560559391975403,0.4496544897556305,0.5222784280776978,-0.33008983731269836,0.9408385157585144,0.5824546813964844,0.5155895948410034,-0.2415863573551178,0.9434702396392822,0.4529206454753876,0.517267644405365,-0.2631973326206207,0.9254389405250549,0.5577139854431152,0.5055770874023438,0.012243655510246754,0.9992175102233887,0.4936155080795288,0.5052481889724731,-0.012278644368052483,0.9995629787445068,0.5467105507850647,0.578414797782898,0.012548204511404037,0.9641857743263245,0.4969133734703064,0.5828179717063904,-0.06903845816850662,0.9792788028717041,0.5283377170562744,0.6406602263450623,0.3197213113307953,0.9459785223007202,0.4957600235939026,0.6604626774787903,0.09216844290494919,0.9757956266403198,0.5230882167816162,0.6482054591178894,0.3420971632003784,0.7991714477539062,0.4983575940132141,0.6728233695030212,0.09717769175767899,0.7575435638427734,0.5368267893791199,0.6645198464393616,0.20033979415893555,0.9446371793746948,0.4967769682407379,0.6836183071136475,-0.0892568901181221,0.9587578773498535,caminarFrente
31,0.5148024054982818,0.5234932899475098,0.3625500798225403,-0.4182901382446289,0.9999909400939941,0.5304555296897888,0.35513874888420105,-0.3936757445335388,0.9999695420265198,0.5353458523750305,0.355069100856781,-0.39370185136795044,0.999968409538269,0.5394980907440186,0.3550598919391632,-0.39367157220840454,0.9999654293060303,0.516359269618988,0.3554978668689728,-0.39539438486099243,0.9999700784683228,0.5121144652366638,0.3558651804924011,-0.3954491913318634,0.999969482421875,0.507534921169281,0.3562864661216736,-0.3955135643482208,0.9999680519104004,0.5437263250350952,0.3576561212539673,-0.2364269345998764,0.9999165534973145,0.5038220882415771,0.3593788146972656,-0.2465335875749588,0.9999237060546875,0.5336436033248901,0.36956632137298584,-0.3587440848350525,0.9999852776527405,0.5156111717224121,0.3699876070022583,-0.36180323362350464,0.9999857544898987,0.5900095105171204,0.4051044285297394,-0.12174393981695175,0.9999455809593201,0.4675286114215851,0.405574768781662,-0.14468719065189362,0.9999479651451111,0.6077773571014404,0.4608973264694214,-0.06378700584173203,0.987790048122406,0.4526675343513489,0.46001747250556946,-0.10238084197044373,0.9884478449821472,0.5960867404937744,0.5084056258201599,-0.22137360274791718,0.9798413515090942,0.4458613097667694,0.5087869167327881,-0.2462579905986786,0.9688256978988647,0.5924830436706543,0.5227943658828735,-0.2654435336589813,0.9555628895759583,0.4423745572566986,0.5231040716171265,-0.29293572902679443,0.9404833912849426,0.5839480757713318,0.5207520127296448,-0.3121229410171509,0.9578979015350342,0.4494466185569763,0.5227912664413452,-0.32927224040031433,0.9424901604652405,0.5824646353721619,0.516202449798584,-0.2416480928659439,0.9456513524055481,0.4526764750480652,0.517776370048523,-0.2623993754386902,0.927294909954071,0.5577641725540161,0.506470263004303,0.012591279111802578,0.9992067813873291,0.49363112449645996,0.5060284733772278,-0.012629734352231026,0.9995777606964111,0.5467052459716797,0.5790237188339233,0.022203518077731133,0.9642308950424194,0.4969567060470581,0.583652138710022,-0.07790344208478928,0.9796248078346252,0.5286133289337158,0.6407959461212158,0.33313441276550293,0.9441433548927307,0.49590563774108887,0.6620231866836548,0.07158474624156952,0.9761509895324707,0.5235455632209778,0.6483050584793091,0.3555598556995392,0.794245183467865,0.4985198676586151,0.6741081476211548,0.07552233338356018,0.7601407170295715,0.5366210341453552,0.6646153330802917,0.2140832394361496,0.9436502456665039,0.49680864810943604,0.6842942833900452,-0.11293219774961472,0.9594929814338684,caminarFrente
32,0.5314089347079037,0.523246705532074,0.36285004019737244,-0.41726964712142944,0.9999913573265076,0.5299655795097351,0.35543474555015564,-0.39353907108306885,0.9999707937240601,0.5347286462783813,0.3553975522518158,-0.39355531334877014,0.9999695420265198,0.5390479564666748,0.35541412234306335,-0.39352914690971375,0.9999667406082153,0.516008198261261,0.35578691959381104,-0.3948083817958832,0.9999714493751526,0.5116403102874756,0.35617098212242126,-0.39486080408096313,0.9999707341194153,0.5070983171463013,0.3565743863582611,-0.3949131369590759,0.999969482421875,0.5432161688804626,0.3580203056335449,-0.2339351773262024,0.9999197721481323,0.5034021139144897,0.3596857190132141,-0.2462020069360733,0.9999263882637024,0.5332837104797363,0.3698573112487793,-0.3584659695625305,0.999985933303833,0.5152798891067505,0.37025338411331177,-0.36092081665992737,0.999986469745636,0.5895921587944031,0.40531522035598755,-0.11893174797296524,0.9999461770057678,0.46678420901298523,0.40605849027633667,-0.14400939643383026,0.9999496340751648,0.6077382564544678,0.4611298441886902,-0.06211034953594208,0.9880014061927795,0.4521978199481964,0.4605458676815033,-0.1014438346028328,0.9883801341056824,0.5960782766342163,0.5089858770370483,-0.22053362429141998,0.9805916547775269,0.44520580768585205,0.5092549920082092,-0.24493691325187683,0.9695189595222473,0.5925074219703674,0.5233498215675354,-0.2645590305328369,0.9571102857589722,0.44200560450553894,0.5236100554466248,-0.2911069989204407,0.9416853189468384,0.5840308666229248,0.5213999152183533,-0.3110370635986328,0.9594106078147888,0.44904589653015137,0.5233190059661865,-0.32834160327911377,0.9437691569328308,0.5825571417808533,0.5167659521102905,-0.24079610407352448,0.947429895401001,0.4521925151348114,0.5182669162750244,-0.26119065284729004,0.9286848902702332,0.5578001141548157,0.5070874691009521,0.014630489982664585,0.9991923570632935,0.49366962909698486,0.5066319108009338,-0.014671527780592442,0.9995922446250916,0.5467010140419006,0.5796474814414978,0.03781626373529434,0.9630610942840576,0.4973754584789276,0.5838842391967773,-0.09202287346124649,0.9797925353050232,0.5286274552345276,0.6410752534866333,0.34002333879470825,0.9415161609649658,0.49657630920410156,0.6624126434326172,0.04820137098431587,0.976306140422821,0.5235602259635925,0.6486804485321045,0.3614999055862427,0.7910518646240234,0.4988963007926941,0.6747907400131226,0.051193129271268845,0.7626097202301025,0.5365926027297974,0.6647629141807556,0.22101137042045593,0.9420686364173889,0.497658371925354,0.6843550801277161,-0.13753530383110046,0.9599803686141968,caminarFrente
33,0.5480154639175258,0.5229699611663818,0.3629458546638489,-0.4170033931732178,0.9999917149543762,0.529513418674469,0.35554346442222595,-0.3922834098339081,0.9999720454216003,0.5341888666152954,0.35551202297210693,-0.392306387424469,0.9999706745147705,0.5385887622833252,0.3555322289466858,-0.39227795600891113,0.9999680519104004,0.5156217813491821,0.3558941185474396,-0.39393553137779236,0.9999727606773376,0.5111640691757202,0.35627561807632446,-0.39399030804634094,0.9999719858169556,0.5066522359848022,0.3566880524158478,-0.394053190946579,0.9999708533287048,0.5427196621894836,0.3581925630569458,-0.23314517736434937,0.9999229907989502,0.5029940605163574,0.3598622679710388,-0.24497827887535095,0.9999292492866516,0.5329858064651489,0.37001487612724304,-0.3575550615787506,0.9999866485595703,0.5148925185203552,0.3703998923301697,-0.36058709025382996,0.9999871850013733,0.5893391370773315,0.4056755602359772,-0.11835732311010361,0.9999473094940186,0.46615201234817505,0.40655264258384705,-0.14555257558822632,0.9999517798423767,0.6076652407646179,0.46168625354766846,-0.06154651194810867,0.9882491230964661,0.45164304971694946,0.46144354343414307,-0.10330117493867874,0.9883019924163818,0.5961139798164368,0.5099640488624573,-0.22174781560897827,0.9813239574432373,0.44456377625465393,0.5104613900184631,-0.24528661370277405,0.9700726866722107,0.5927467942237854,0.5244141817092896,-0.26637861132621765,0.9586279392242432,0.44173455238342285,0.524898111820221,-0.2913227677345276,0.9426509141921997,0.5843454003334045,0.5225495100021362,-0.31286856532096863,0.9608924388885498,0.4488193392753601,0.5245696306228638,-0.3290301561355591,0.9448035955429077,0.5829208493232727,0.5177161693572998,-0.24202734231948853,0.9492040276527405,0.45193976163864136,0.5194693803787231,-0.2616768777370453,0.9297888875007629,0.5578150153160095,0.5080342888832092,0.0202848631888628,0.9991921186447144,0.4936981797218323,0.5076838135719299,-0.020344611257314682,0.9996098875999451,0.5467045307159424,0.5803611278533936,0.04768354073166847,0.9616716504096985,0.4978548586368561,0.5847464799880981,-0.09851579368114471,0.9800640344619751,0.5285971164703369,0.641208291053772,0.36822056770324707,0.938646674156189,0.4971151053905487,0.6638140082359314,0.049197517335414886,0.9765787124633789,0.523347020149231,0.6487919688224792,0.3918687701225281,0.7899826765060425,0.49926814436912537,0.6758998036384583,0.05303628742694855,0.7656175494194031,0.5366800427436829,0.6647873520851135,0.2558050751686096,0.9404219388961792,0.4991273283958435,0.6856264472007751,-0.1365417242050171,0.9605668187141418,caminarFrente
34,0.5646219931271478,0.5225397944450378,0.36319392919540405,-0.4162895083427429,0.9999920725822449,0.528932511806488,0.35577473044395447,-0.3913310468196869,0.9999732375144958,0.5335593223571777,0.3557610511779785,-0.39135614037513733,0.9999718070030212,0.5380771160125732,0.3557945489883423,-0.3913264572620392,0.9999693632125854,0.5151174068450928,0.3561393916606903,-0.3931169807910919,0.9999740123748779,0.5105759501457214,0.35653650760650635,-0.39317193627357483,0.9999731779098511,0.5061439275741577,0.35693737864494324,-0.393239289522171,0.9999721050262451,0.5422601699829102,0.3585165739059448,-0.23281477391719818,0.9999263882637024,0.5025743842124939,0.36013105511665344,-0.24414215981960297,0.999932050704956,0.5325800180435181,0.3702818751335144,-0.3566313683986664,0.9999873638153076,0.5144023299217224,0.37064695358276367,-0.3598311245441437,0.9999879002571106,0.5891829133033752,0.406063973903656,-0.11726803332567215,0.9999489784240723,0.46563008427619934,0.4070987105369568,-0.14536051452159882,0.9999538660049438,0.6075000166893005,0.4624013602733612,-0.06002303585410118,0.9885377287864685,0.4511074125766754,0.46239322423934937,-0.10304984450340271,0.9882128238677979,0.5961226224899292,0.5109826326370239,-0.22231902182102203,0.9820986986160278,0.4437609016895294,0.5114863514900208,-0.244964599609375,0.9706183075904846,0.5931267142295837,0.5258156061172485,-0.2673984169960022,0.9602399468421936,0.44118884205818176,0.5260779857635498,-0.29041457176208496,0.9436389207839966,0.5847852230072021,0.5238897204399109,-0.3142584562301636,0.9624544382095337,0.4482150375843048,0.5256438255310059,-0.32882827520370483,0.9458480477333069,0.5832953453063965,0.5188610553741455,-0.24274784326553345,0.9511461853981018,0.4513067305088043,0.520561695098877,-0.26158198714256287,0.9309536218643188,0.5578218102455139,0.5089876055717468,0.023789530619978905,0.9991974830627441,0.4937383532524109,0.5087102651596069,-0.023863837122917175,0.999626636505127,0.5467253923416138,0.5819646120071411,0.042907387018203735,0.9603452682495117,0.4985392093658447,0.5865275859832764,-0.09554647654294968,0.9803048968315125,0.5285104513168335,0.6413037776947021,0.37748396396636963,0.9342004656791687,0.49729952216148376,0.6662092804908752,0.05445201322436333,0.976686954498291,0.5227653980255127,0.6487933397293091,0.40311044454574585,0.7870238423347473,0.49930471181869507,0.6777150630950928,0.05872627720236778,0.767360508441925,0.5368040800094604,0.6648231148719788,0.27289459109306335,0.9374688863754272,0.500163197517395,0.6883723735809326,-0.1287122219800949,0.9607353210449219,caminarFrente
35,0.5812285223367698,0.5221266150474548,0.3635936975479126,-0.42272213101387024,0.9999924302101135,0.5284119248390198,0.35611647367477417,-0.3971841633319855,0.9999743700027466,0.5329762697219849,0.3561230003833771,-0.39721256494522095,0.9999728798866272,0.5375701189041138,0.35616034269332886,-0.3971792757511139,0.9999704957008362,0.5146422982215881,0.35650718212127686,-0.3994216024875641,0.9999751448631287,0.5100269913673401,0.3569193482398987,-0.39947769045829773,0.999974250793457,0.5056456327438354,0.3572867214679718,-0.39955559372901917,0.9999732375144958,0.5417394042015076,0.3588694930076599,-0.23613066971302032,0.9999293684959412,0.5020817518234253,0.3604542911052704,-0.24934962391853333,0.9999346733093262,0.5321532487869263,0.3706372380256653,-0.3620065152645111,0.9999880194664001,0.5139002203941345,0.37100571393966675,-0.36585554480552673,0.9999885559082031,0.5890571475028992,0.40654757618904114,-0.1178455650806427,0.9999507665634155,0.4648688733577728,0.40769922733306885,-0.15087002515792847,0.9999560117721558,0.607212245464325,0.4635311961174011,-0.06042990833520889,0.9887731671333313,0.45038390159606934,0.4635429084300995,-0.10842166095972061,0.988170325756073,0.5961257815361023,0.5121995210647583,-0.22693270444869995,0.9827933311462402,0.4427907168865204,0.512779176235199,-0.24808816611766815,0.9711169600486755,0.5934243202209473,0.5274474024772644,-0.2726973295211792,0.9616869688034058,0.440506249666214,0.5276710987091064,-0.2933546304702759,0.9445298314094543,0.5851726531982422,0.5255112051963806,-0.3200826644897461,0.9638649821281433,0.4475858509540558,0.5270344018936157,-0.33235326409339905,0.9467920660972595,0.5836013555526733,0.5202733278274536,-0.24763375520706177,0.9529173374176025,0.4506722092628479,0.5219663381576538,-0.2648194134235382,0.9320145845413208,0.5578108429908752,0.5099553465843201,0.026378365233540535,0.9992112517356873,0.49375003576278687,0.5098742246627808,-0.02646394446492195,0.9996445178985596,0.5466905236244202,0.5830573439598083,0.05014535412192345,0.9591752886772156,0.49910637736320496,0.5878455638885498,-0.09139455109834671,0.9806638360023499,0.5284894108772278,0.6414575576782227,0.3957021236419678,0.9306606650352478,0.49756890535354614,0.6671768426895142,0.06263770908117294,0.9769149422645569,0.5225278735160828,0.6488087773323059,0.42237094044685364,0.785697877407074,0.4993698000907898,0.6784692406654358,0.06738670915365219,0.7695471048355103,0.5371397137641907,0.6648661494255066,0.294284850358963,0.9353092312812805,0.5013216137886047,0.6903635859489441,-0.11930619925260544,0.9610897302627563,caminarFrente
36,0.5978350515463917,0.5217722654342651,0.36396390199661255,-0.44888678193092346,0.9999926686286926,0.5279861092567444,0.35646170377731323,-0.4229312539100647,0.999975323677063,0.5325362682342529,0.35649141669273376,-0.42296379804611206,0.9999737739562988,0.5372011661529541,0.35652869939804077,-0.4229390323162079,0.9999714493751526,0.5141612887382507,0.3568817675113678,-0.42523977160453796,0.9999761581420898,0.5094410181045532,0.3573170006275177,-0.4253000319004059,0.9999751448631287,0.5050474405288696,0.35765376687049866,-0.4253804087638855,0.9999741911888123,0.5413545966148376,0.35926133394241333,-0.2569124698638916,0.9999317526817322,0.5014215707778931,0.36080119013786316,-0.2708719074726105,0.9999367594718933,0.531747579574585,0.37099215388298035,-0.38614901900291443,0.9999885559082031,0.5134037137031555,0.37137606739997864,-0.39021608233451843,0.9999891519546509,0.588925838470459,0.4070795476436615,-0.1317513883113861,0.9999523162841797,0.4641234278678894,0.408347487449646,-0.16827580332756042,0.9999581575393677,0.6067508459091187,0.46446162462234497,-0.0760333389043808,0.9888904690742493,0.4497634768486023,0.464472234249115,-0.12346714735031128,0.9880876541137695,0.5961737036705017,0.5134304761886597,-0.24830691516399384,0.9832516312599182,0.4419441819190979,0.5141977071762085,-0.26297229528427124,0.9713975191116333,0.5936141014099121,0.5288868546485901,-0.29527637362480164,0.9626364707946777,0.43989819288253784,0.5292325019836426,-0.30898433923721313,0.9450605511665344,0.5854921936988831,0.5269943475723267,-0.3433917164802551,0.9648087620735168,0.44687581062316895,0.5284234881401062,-0.3484042286872864,0.9474039673805237,0.5839729309082031,0.5216259360313416,-0.2693869471549988,0.9540849328041077,0.4499271512031555,0.5234250426292419,-0.2798248529434204,0.9326411485671997,0.5576406121253967,0.5110548734664917,0.029782621189951897,0.9992289543151855,0.4937184453010559,0.510881781578064,-0.029874326661229134,0.9996635317802429,0.5466101765632629,0.5842693448066711,0.059367917478084564,0.9575884342193604,0.49954789876937866,0.5892820358276367,-0.09525039792060852,0.9810590147972107,0.5284307599067688,0.6414588093757629,0.4262118935585022,0.9265544414520264,0.49813956022262573,0.6687710285186768,0.06275583058595657,0.9773067831993103,0.5220493078231812,0.6485506296157837,0.45520439743995667,0.785181999206543,0.4995930790901184,0.6801961064338684,0.06802893429994583,0.7725788950920105,0.5376977920532227,0.6648601293563843,0.32993143796920776,0.9327430725097656,0.5024807453155518,0.6936216950416565,-0.12092868983745575,0.9616494178771973,caminarFrente
37,0.6144415807560137,0.521397590637207,0.36420685052871704,-0.47239869832992554,0.999992847442627,0.5275616645812988,0.35668107867240906,-0.4464723765850067,0.9999760985374451,0.5320875644683838,0.3567255437374115,-0.4464975893497467,0.9999744296073914,0.5367991924285889,0.35676702857017517,-0.4464772939682007,0.9999721646308899,0.5136781930923462,0.35708242654800415,-0.4490674138069153,0.9999769926071167,0.508862316608429,0.35751497745513916,-0.44913312792778015,0.9999758005142212,0.5044525861740112,0.3578334450721741,-0.44921359419822693,0.9999749064445496,0.5408864617347717,0.3594842255115509,-0.2778101861476898,0.9999337792396545,0.5007126927375793,0.36098283529281616,-0.29330435395240784,0.9999383091926575,0.5312831401824951,0.3712146580219269,-0.40850603580474854,0.9999890327453613,0.512874186038971,0.37159961462020874,-0.4130145013332367,0.9999896883964539,0.5887216925621033,0.40736690163612366,-0.14743325114250183,0.9999533891677856,0.46348488330841064,0.4087275266647339,-0.18849383294582367,0.9999597072601318,0.606273889541626,0.46548765897750854,-0.0886804461479187,0.9889930486679077,0.4490189850330353,0.46540573239326477,-0.14591975510120392,0.9880415797233582,0.5961705446243286,0.5147256255149841,-0.25872543454170227,0.983618974685669,0.4410756528377533,0.5154550671577454,-0.28479689359664917,0.9715860486030579,0.5937850475311279,0.5303433537483215,-0.3054597079753876,0.9633468389511108,0.43931102752685547,0.5307785868644714,-0.3316058814525604,0.9454059600830078,0.585793137550354,0.5285885334014893,-0.35430315136909485,0.9655240178108215,0.4464208781719208,0.5297787189483643,-0.3702678084373474,0.9478181600570679,0.5842108130455017,0.5230657458305359,-0.28003641963005066,0.9550463557243347,0.4494287669658661,0.524734377861023,-0.30135300755500793,0.9330440163612366,0.5574595332145691,0.511822521686554,0.03217322379350662,0.9992449879646301,0.49368950724601746,0.5116615295410156,-0.032271891832351685,0.9996793866157532,0.5465986728668213,0.5850781202316284,0.05362705513834953,0.9558397531509399,0.5001426935195923,0.5902015566825867,-0.09381155669689178,0.98124098777771,0.5284863710403442,0.6412472128868103,0.4418238401412964,0.9192692041397095,0.4991356134414673,0.670071542263031,0.07787324488162994,0.977409839630127,0.5219986438751221,0.6474405527114868,0.47383180260658264,0.7816538214683533,0.5001748204231262,0.6810569167137146,0.08539729565382004,0.7735128998756409,0.5386759042739868,0.6648048162460327,0.3554001450538635,0.9276090264320374,0.5033727288246155,0.6964547038078308,-0.10227019339799881,0.9615126848220825,caminarFrente
38,0.6310481099656358,0.52097088098526,0.3644814193248749,-0.4721504747867584,0.9999930262565613,0.5270845890045166,0.3569246530532837,-0.4463251829147339,0.9999768137931824,0.5315601229667664,0.3569651246070862,-0.44635170698165894,0.9999750852584839,0.5362977385520935,0.35699987411499023,-0.44633156061172485,0.9999728798866272,0.5131474733352661,0.3573234975337982,-0.44896456599235535,0.9999777674674988,0.5082802176475525,0.3577481806278229,-0.44902923703193665,0.9999764561653137,0.5039026141166687,0.35803917050361633,-0.44911038875579834,0.9999756217002869,0.5403975248336792,0.35967016220092773,-0.2777292728424072,0.9999357461929321,0.5000898838043213,0.36113816499710083,-0.29315268993377686,0.9999398589134216,0.5307708382606506,0.37144505977630615,-0.40814611315727234,0.9999894499778748,0.5123916864395142,0.37186142802238464,-0.4126576781272888,0.9999901652336121,0.5885879397392273,0.4076879620552063,-0.1461239904165268,0.9999542832374573,0.46299612522125244,0.40883225202560425,-0.18841437995433807,0.9999611377716064,0.6056232452392578,0.46642738580703735,-0.08578959852457047,0.989078164100647,0.44814321398735046,0.46559974551200867,-0.14597958326339722,0.9880086779594421,0.5961763262748718,0.5159858465194702,-0.2534472644329071,0.9839726090431213,0.4402598738670349,0.5160409212112427,-0.2856264114379883,0.9718450307846069,0.5942903161048889,0.531663179397583,-0.29941776394844055,0.9640578627586365,0.4383019804954529,0.5317087769508362,-0.3323260247707367,0.9458870887756348,0.586452066898346,0.530104398727417,-0.3484713137149811,0.9662346243858337,0.4457867443561554,0.5307226777076721,-0.37144094705581665,0.9483606219291687,0.5847227573394775,0.5245514512062073,-0.2748014032840729,0.9559951424598694,0.44891270995140076,0.5255783200263977,-0.3023473918437958,0.9336034655570984,0.55689537525177,0.5121533274650574,0.033295225352048874,0.9992539882659912,0.4934160113334656,0.5119691491127014,-0.03339723125100136,0.9996923208236694,0.5464065074920654,0.5855620503425598,0.05266161262989044,0.9542998671531677,0.5003288984298706,0.5907171964645386,-0.09285978972911835,0.9814756512641907,0.5285053253173828,0.6413148641586304,0.4343115985393524,0.9137853980064392,0.49994415044784546,0.6718116998672485,0.07372717559337616,0.9775735139846802,0.5219956636428833,0.6472693085670471,0.46504661440849304,0.7789711952209473,0.500588595867157,0.6828035712242126,0.0806124210357666,0.7752342820167542,0.5391926169395447,0.6649010181427002,0.3435652256011963,0.9236527681350708,0.504150927066803,0.6979014277458191,-0.10846764594316483,0.9615354537963867,caminarFrente
